year,n_firms,n_emp,payroll,revenue,NAICS2017,state,payroll_per_emp,ai_firms_did_not_use,ai_firms_tested_but_did_not_use_in_production_or_service,ai_firms_low_use,ai_firms_moderate_use,ai_firms_high_use,ai_firms_dont_know,ai_firms_any_use,ai_firms_total,ai_adoption_rate,high_ai
2018,1450,61346,1881628,0,61,18,30.672382877449223,753,0,0,0,0,0,0,753,0,High AI adoption
2018,9790,414215,19693569,0,62,18,47.54431635744722,7402,0,0,0,0,445,0,7847,0,High AI adoption
2018,2182,36872,1405300,0,71,18,38.112931221523105,1690,0,0,0,0,0,0,1690,0,High AI adoption
2018,9444,285058,4569331,0,72,18,16.029478211451703,7678,0,0,0,0,738,0,8416,0,High AI adoption
2018,7361,53725,1934981,0,81,18,36.01639832480223,6704,0,0,0,0,432,0,7136,0,High AI adoption
2018,432,765,12166,0,99,18,15.90326797385621,314,0,0,0,0,0,0,314,0,High AI adoption
2018,60610,1341265,61255559,0,00,19,45.66998989759667,51303,144,969,573,308,3159,1850,58306,0.03172915308887593,High AI adoption
2018,507,2397,102674,0,11,19,42.83437630371297,587,0,0,0,0,0,0,587,0,High AI adoption
2018,60,1763,107436,0,21,19,60.93930799773114,46,0,0,0,0,0,0,46,0,High AI adoption
2018,113,9100,815082,0,22,19,89.56945054945055,0,0,0,0,0,0,0,0,NA,NA
2018,8363,58676,3562638,0,23,19,60.7171245483673,7339,0,0,0,0,111,0,7450,0,High AI adoption
2018,3428,68070,4346051,0,42,19,63.84679006904657,2780,0,88,0,0,311,88,3267,0.026936026936026935,High AI adoption
2018,818,30070,1773318,0,51,19,58.97299634186897,597,0,0,0,0,43,0,640,0,High AI adoption
2018,3961,110835,8579614,0,52,19,77.40888708440474,3138,13,82,0,0,291,82,3606,0.02273987798114254,High AI adoption
2018,2762,9684,335328,0,53,19,34.627013630731106,2301,0,0,0,0,0,0,2301,0,High AI adoption
2018,5862,59492,4021946,0,54,19,67.6048208162442,5113,39,190,114,0,0,304,5760,0.05277777777777778,High AI adoption
2018,422,30718,2251219,0,55,19,73.2866397551924,286,0,0,0,0,22,0,308,0,High AI adoption
2018,2972,95286,2958541,0,56,19,31.049062821400835,2242,0,0,0,0,62,0,2304,0,High AI adoption
2018,852,33200,902885,0,61,19,27.195331325301204,543,0,0,0,0,0,0,543,0,High AI adoption
2018,5676,191158,8724763,0,62,19,45.641631529938586,4510,0,0,0,0,0,0,4510,0,High AI adoption
2018,1415,18213,292708,0,71,19,16.071377587437546,743,0,0,0,0,0,0,743,0,High AI adoption
2018,5202,127469,1949586,0,72,19,15.294589272685908,4355,0,0,0,0,0,0,4355,0,High AI adoption
2018,4417,28933,791322,0,81,19,27.35015380361525,4206,0,0,0,0,0,0,4206,0,High AI adoption
2018,1220,6008,23125,0,99,19,3.849034620505992,1057,0,0,0,0,0,0,1057,0,High AI adoption
2018,54984,1260598,54906128,0,00,20,43.555620427765234,45364,180,826,632,187,2719,1645,51553,0.031908909277830584,High AI adoption
2018,84,7130,765037,0,22,20,107.29831697054698,28,0,0,0,0,0,0,28,0,High AI adoption
2018,6598,57203,3034282,0,23,20,53.044106078352534,5738,0,0,0,0,0,0,5738,0,High AI adoption
2018,3081,68549,4412539,0,42,20,64.37058162774073,2496,0,49,19,0,207,68,2839,0.023952095808383235,High AI adoption
2018,726,37393,2657383,0,51,20,71.06632257374375,459,0,0,0,0,31,0,490,0,High AI adoption
2018,3521,55578,4021428,0,52,20,72.35647198531794,2683,13,66,136,0,350,202,3450,0.058550724637681156,High AI adoption
2018,3153,17114,681653,0,53,20,39.830139067430174,2735,0,0,0,0,0,0,2735,0,High AI adoption
2018,6503,66927,4478770,0,54,20,66.92022651545714,5372,82,99,43,0,391,142,6129,0.02316854299233154,High AI adoption
2018,383,26153,2468490,0,55,20,94.38649485718656,304,0,21,0,0,33,21,379,0.055408970976253295,High AI adoption
2018,3586,185354,4149920,0,56,20,22.38915804352752,3136,0,0,0,0,212,0,3348,0,High AI adoption
2018,753,22632,595860,0,61,20,26.328207847295864,261,0,0,0,0,0,0,261,0,High AI adoption
2018,5973,207775,8666130,0,62,20,41.70920466851161,4471,0,0,0,0,256,0,4727,0,High AI adoption
2018,1086,13355,265768,0,71,20,19.90026207412954,790,0,0,0,0,0,0,790,0,High AI adoption
2018,3914,101342,1618968,0,72,20,15.97529158690375,3021,0,0,0,0,412,0,3433,0,High AI adoption
2018,3516,20405,726259,0,81,20,35.592207792207795,2978,0,0,0,0,0,0,2978,0,High AI adoption
2018,856,1759,26541,0,99,20,15.088686753837408,408,0,0,0,0,0,0,408,0,High AI adoption
2018,63236,1609352,70349726,0,00,21,43.713075821821455,51659,221,869,614,174,3237,1657,58431,0.028358234498810562,High AI adoption
2018,291,14577,990322,0,21,21,67.93729848391301,322,0,0,0,0,0,0,322,0,High AI adoption
2018,91,9001,810908,0,22,21,90.09087879124542,43,0,0,0,0,0,0,43,0,High AI adoption
2018,6441,79043,4249994,0,23,21,53.76812620978455,5109,0,0,0,0,0,0,5109,0,High AI adoption
2018,3404,73477,4537076,0,42,21,61.74824775099691,3064,16,29,21,0,181,50,3361,0.01487652484379649,High AI adoption
2018,801,29876,1483732,0,51,21,49.66300709599679,569,0,26,0,0,53,26,674,0.03857566765578635,High AI adoption
2018,3153,69315,5061798,0,52,21,73.0260116857823,2546,0,30,0,0,132,30,2738,0.01095690284879474,High AI adoption
2018,2844,13629,595320,0,53,21,43.68038740920097,2372,0,0,0,0,192,0,2564,0,High AI adoption
2018,7545,77468,3695975,0,54,21,47.709699488821194,6197,69,210,75,0,450,285,7286,0.039116113093604174,High AI adoption
2018,3735,133997,3808857,0,56,21,28.424942349455584,2553,0,0,0,0,0,0,2553,0,High AI adoption
2018,762,28639,793516,0,61,21,27.707531687558923,603,0,0,0,0,0,0,603,0,High AI adoption
2018,7704,236561,11723775,0,62,21,49.55920460261835,5550,0,0,0,0,308,0,5858,0,High AI adoption
2018,5487,175662,2749792,0,72,21,15.653880748255173,4468,0,0,0,0,373,0,4841,0,High AI adoption
2018,4543,33008,1020718,0,81,21,30.92335191468735,4026,0,0,0,0,372,0,4398,0,High AI adoption
2018,262,2674,8037,0,99,21,3.005609573672401,180,0,0,0,0,0,0,180,0,High AI adoption
2018,76877,1671852,77549488,0,00,22,46.38537861006836,55448,294,884,625,144,3212,1653,62260,0.026549951814969483,High AI adoption
2018,543,3519,162367,0,11,22,46.14009661835749,436,0,0,0,0,0,0,436,0,High AI adoption
2018,1078,39982,3428657,0,21,22,85.75501475664049,954,0,0,0,0,24,0,978,0,High AI adoption
2018,201,10619,1041176,0,22,22,98.04840380450136,59,0,0,0,0,0,0,59,0,High AI adoption
2018,7086,145251,9520056,0,23,22,65.54210298035814,5085,0,0,0,0,336,0,5421,0,High AI adoption
2018,4817,20570,976029,0,23,23,47.44914924647545,3718,0,0,0,0,0,0,3718,0,High AI adoption
2018,372,13238,611147,0,51,28,46.16611270584681,171,0,0,0,0,55,0,226,0,High AI adoption
2018,751,23558,1319418,0,51,22,56.007216232277784,469,0,0,0,0,53,0,522,0,High AI adoption
2018,3767,54431,3617681,0,52,22,66.46361448439309,2534,0,62,85,0,122,147,2950,0.04983050847457627,High AI adoption
2018,3806,52746,1149889,0,53,22,21.800496720130436,2976,0,0,0,0,330,0,3306,0,High AI adoption
2018,11061,104594,7038367,0,54,22,67.29226341855173,7897,80,169,0,0,304,169,8619,0.0196078431372549,High AI adoption
2018,4255,95562,3721649,0,56,22,38.94486302086604,2788,0,0,0,0,104,0,2892,0,High AI adoption
2018,1241,42723,1601985,0,61,22,37.49701565901271,459,0,0,0,0,0,0,459,0,High AI adoption
2018,9355,239460,10769093,0,62,22,44.97240875302764,6579,0,0,0,0,429,0,7008,0,High AI adoption
2018,1605,27888,929535,0,71,22,33.33100258175559,979,0,0,0,0,0,0,979,0,High AI adoption
2018,7614,240437,4330041,0,72,22,18.00904602868943,5531,0,0,0,0,328,0,5859,0,High AI adoption
2018,32044,498963,21418377,0,00,23,42.92578207201736,23560,77,577,206,0,1111,783,26314,0.029756023409591853,High AI adoption
2018,838,4215,195765,0,11,23,46.444839857651246,635,0,0,0,0,0,0,635,0,High AI adoption
2018,13,56,4197,0,21,23,74.94642857142857,0,0,0,0,0,0,0,0,NA,NA
2018,53,2090,176912,0,22,23,84.64688995215312,25,0,0,0,0,0,0,25,0,High AI adoption
2018,1199,15567,960439,0,42,23,61.6971156934541,1025,0,18,0,0,42,18,1103,0.016319129646418858,High AI adoption
2018,533,10131,602723,0,51,23,59.4929424538545,289,0,0,0,0,38,0,327,0,High AI adoption
2018,843,21995,1567403,0,52,23,71.26178676972039,716,0,15,0,0,22,15,768,0.01953125,High AI adoption
2018,1382,5881,203845,0,53,23,34.661622173099815,1168,0,0,0,0,0,0,1168,0,High AI adoption
2018,3345,19002,1188073,0,54,23,62.523576465635195,2507,0,245,0,0,162,245,3159,0.07755618866729978,High AI adoption
2018,134,9283,805167,0,55,23,86.73564580415814,34,0,0,0,0,0,0,34,0,High AI adoption
2018,1973,38982,880677,0,56,23,22.591888563952594,1461,0,0,0,0,0,0,1461,0,High AI adoption
2018,436,17605,609552,0,61,23,34.62380005680205,0,0,0,0,0,0,0,0,NA,NA
2018,3076,108281,5100759,0,62,23,47.106685383400595,1647,0,0,0,0,166,0,1813,0,High AI adoption
2018,3704,52177,1309260,0,72,23,25.09266535063342,2587,0,0,0,0,0,0,2587,0,High AI adoption
2018,1801,6195,200219,0,81,23,32.31945117029863,1283,0,0,0,0,0,0,1283,0,High AI adoption
2018,71,1178,3712,0,99,23,3.1511035653650254,0,0,0,0,0,0,0,0,NA,NA
2018,104197,2276097,127674716,0,00,24,56.09370602395241,79067,607,1447,1093,391,4627,2931,90163,0.03250779144438406,High AI adoption
2018,29,1099,73760,0,21,24,67.11555959963603,0,0,0,0,0,0,0,0,NA,NA
2018,65,10084,1293817,0,22,24,128.30394684648948,34,0,0,0,0,0,0,34,0,High AI adoption
2018,13666,146442,8971818,0,23,24,61.26533371573729,11632,0,0,0,0,288,0,11920,0,High AI adoption
2018,4478,78767,5974381,0,42,24,75.84878185026724,3327,32,131,18,0,207,149,3864,0.038561076604554864,High AI adoption
2018,1365,49334,4259157,0,51,24,86.33309685004257,1018,0,28,28,0,112,56,1242,0.04508856682769726,High AI adoption
2018,3979,101290,10337534,0,52,24,102.05878171586534,2742,59,76,51,0,135,127,3190,0.03981191222570533,High AI adoption
2018,5159,42974,2376236,0,53,24,55.294736352212965,3979,0,273,0,0,69,273,4594,0.059425337396604265,High AI adoption
2018,18775,302472,28173104,0,54,24,93.14284958607739,14268,186,370,388,0,802,758,16772,0.045194371571667065,High AI adoption
2018,469,53403,5648498,0,55,24,105.77117390408779,263,0,20,0,0,32,20,335,0.05970149253731343,High AI adoption
2018,7615,200029,8292422,0,56,24,41.45609886566448,5749,0,0,0,0,475,0,6224,0,High AI adoption
2018,2022,87511,4204505,0,61,24,48.04544571539578,1123,0,0,0,0,0,0,1123,0,High AI adoption
2018,11874,377847,19715308,0,62,24,52.17801914531543,8408,0,0,0,0,464,0,8872,0,High AI adoption
2018,1799,44437,1391332,0,71,24,31.310214460922204,1113,0,0,0,0,0,0,1113,0,High AI adoption
2018,9703,250675,4994889,0,72,24,19.925756457564574,7025,0,0,0,0,657,0,7682,0,High AI adoption
2018,7341,54966,1969944,0,81,24,35.83931885165375,5733,0,0,0,0,545,0,6278,0,High AI adoption
2018,161,257,17273,0,99,24,67.21011673151752,0,0,0,0,0,0,0,0,NA,NA
2018,137196,3311909,227796997,0,00,25,68.78117635478512,99613,637,1735,1005,184,5418,2924,111516,0.02622045267046881,High AI adoption
2018,44,811,75505,0,21,25,93.10110974106041,0,0,0,0,0,0,0,0,NA,NA
2018,86,12846,1645842,0,22,25,128.12097150864082,36,0,0,0,0,0,0,36,0,High AI adoption
2018,20609,169602,13979785,0,23,25,82.42700557776442,16403,0,0,0,0,834,0,17237,0,High AI adoption
2018,6266,166319,16219850,0,42,25,97.52253200175566,4727,0,112,23,0,434,135,5431,0.024857300681274168,High AI adoption
2018,2338,123797,14979683,0,51,25,121.00198712408216,1476,49,62,53,21,135,136,1932,0.07039337474120083,High AI adoption
2018,5138,179903,27000232,0,52,25,150.08216650083656,3486,20,91,61,0,202,152,4012,0.03788634097706879,High AI adoption
2018,5534,41022,2833690,0,53,25,69.07732436253717,4170,0,0,0,0,135,0,4305,0,High AI adoption
2018,20262,314892,36599526,0,54,25,116.22882131016348,14199,244,724,317,135,998,1176,17793,0.06609340751981116,High AI adoption
2018,803,117676,14678034,0,55,25,124.73260477922432,0,0,31,0,0,55,31,117,0.26495726495726496,High AI adoption
2018,9206,208965,9744049,0,56,25,46.630052879668845,6522,0,0,0,0,170,0,6692,0,High AI adoption
2018,2717,214821,10107977,0,61,25,47.05302088715722,1757,0,0,0,0,0,0,1757,0,High AI adoption
2018,12191,634509,32721134,0,62,25,51.56921966433888,7766,0,0,0,0,227,0,7993,0,High AI adoption
2018,3281,57558,2359273,0,71,25,40.989488863407345,1502,0,0,0,0,0,0,1502,0,High AI adoption
2018,13633,307743,7149100,0,72,25,23.23074773431077,10178,0,0,0,0,561,0,10739,0,High AI adoption
2018,10615,88283,3274691,0,81,25,37.09310965871119,7956,0,0,0,0,485,0,8441,0,High AI adoption
2018,425,557,46151,0,99,25,82.85637342908439,0,0,0,0,0,0,0,0,NA,NA
2018,163850,3937663,194684377,0,00,26,49.441604576115324,131551,717,1938,1441,324,8007,3703,147681,0.025074315585620358,High AI adoption
2018,280,4490,340928,0,21,26,75.93051224944321,225,0,0,0,0,0,0,225,0,High AI adoption
2018,100,23376,2773450,0,22,26,118.6451916495551,47,0,0,0,0,0,0,47,0,High AI adoption
2018,19687,146228,9605695,0,23,26,65.6898473616544,17475,0,0,0,0,371,0,17846,0,High AI adoption
2018,8465,184318,12423373,0,42,26,67.40184355298994,7761,29,60,87,0,708,147,8792,0.016719745222929936,High AI adoption
2018,2445,69994,5534559,0,51,26,79.07190616338544,1480,75,79,39,0,196,118,1987,0.059386009058882736,High AI adoption
2018,6151,164836,12421775,0,52,26,75.35838651750831,4532,55,220,160,0,206,380,5553,0.06843147848010085,High AI adoption
2018,6681,45568,1865381,0,53,26,40.936205231741575,4677,0,0,0,0,505,0,5182,0,High AI adoption
2018,19773,280370,23711958,0,54,26,84.5738060420159,14939,203,335,250,0,1078,585,17390,0.03364002300172513,High AI adoption
2018,9612,407468,13488739,0,56,26,33.10379956217421,8019,0,25,0,0,234,25,8303,0.0030109598940142117,High AI adoption
2018,2273,75060,2154153,0,61,26,28.69908073541167,1385,0,0,0,0,0,0,1385,0,High AI adoption
2018,19250,577513,26719531,0,62,26,46.26654464921136,14886,0,0,0,0,675,0,15561,0,High AI adoption
2018,3192,49899,1589832,0,71,26,31.86099921842121,1931,0,0,0,0,0,0,1931,0,High AI adoption
2018,15082,405254,7187764,0,72,26,17.736441836477862,12262,0,0,0,0,531,0,12793,0,High AI adoption
2018,12091,90827,3211921,0,81,26,35.36306384665353,10311,0,0,0,0,1010,0,11321,0,High AI adoption
2018,451,11261,21435,0,99,26,1.903472160554125,267,0,0,0,0,0,0,267,0,High AI adoption
2018,113774,2673014,146712564,0,00,27,54.88656774711992,95053,434,1991,1143,279,4105,3413,106418,0.032071642015448515,High AI adoption
2018,505,2605,65965,0,11,27,25.322456813819578,0,0,0,0,0,0,0,0,NA,NA
2018,134,4967,509702,0,21,27,102.61767666599557,98,0,0,0,0,0,0,98,0,High AI adoption
2018,144,13823,1407905,0,22,27,101.85234753671418,53,0,0,0,0,0,0,53,0,High AI adoption
2018,17416,119990,8743940,0,23,27,72.87223935327944,15490,0,0,0,0,581,0,16071,0,High AI adoption
2018,6458,147813,12158501,0,42,27,82.25596530751693,5637,20,110,22,0,366,132,6287,0.02099570542389057,High AI adoption
2018,1703,59700,4893767,0,51,27,81.97264656616416,1156,0,64,121,0,84,185,1610,0.11490683229813664,High AI adoption
2018,5453,159165,15969491,0,52,27,100.33293123488204,4430,12,138,119,0,279,257,5235,0.04909264565425024,High AI adoption
2018,6058,42403,2084936,0,53,27,49.169539891045446,5187,0,0,0,0,0,0,5187,0,High AI adoption
2018,15420,188667,15878798,0,54,27,84.16309158464384,12692,173,639,282,0,446,921,15153,0.060780043555731536,High AI adoption
2018,883,133346,13259807,0,55,27,99.43910578495043,436,0,33,0,0,58,33,560,0.05892857142857143,High AI adoption
2018,6742,180063,7006581,0,56,27,38.91183085919928,5382,0,93,0,0,186,93,5754,0.01616266944734098,High AI adoption
2018,1813,88192,3105722,0,61,27,35.21546171988389,744,0,0,0,0,0,0,744,0,High AI adoption
2018,10122,452794,20589030,0,62,27,45.47107514675548,7849,0,0,0,0,278,0,8127,0,High AI adoption
2018,2519,55032,1664357,0,71,27,30.24344018025876,1127,0,0,0,0,0,0,1127,0,High AI adoption
2018,9318,259131,4846800,0,72,27,18.70405316230015,8493,0,0,0,0,339,0,8832,0,High AI adoption
2018,7750,59333,2196213,0,81,27,37.01503379232468,7119,0,0,0,0,0,0,7119,0,High AI adoption
2018,1288,3179,33081,0,99,27,10.40610254797106,1035,0,0,0,0,0,0,1035,0,High AI adoption
2018,40856,920447,34137231,0,00,28,37.08766610136162,30046,98,594,460,106,2061,1160,34525,0.03359884141926141,High AI adoption
2018,742,7122,401137,0,11,28,56.3236450435271,351,0,0,0,0,0,0,351,0,High AI adoption
2018,282,3048,198482,0,21,28,65.11876640419948,218,0,0,0,0,0,0,218,0,High AI adoption
2018,354,9920,855349,0,22,28,86.22469758064516,71,0,0,0,0,0,0,71,0,High AI adoption
2018,4053,48508,2430710,0,23,28,50.109466479755916,3400,0,0,0,0,0,0,3400,0,High AI adoption
2018,1919,30585,1650146,0,42,28,53.95278731404283,1517,0,24,0,0,171,24,1736,0.013824884792626729,High AI adoption
2018,26748,332759,32009410,0,54,34,96.19397221412494,17549,271,813,529,352,1334,1694,22542,0.07514861148079141,High AI adoption
2018,2032,35716,2028020,0,52,28,56.781834471945345,1497,0,14,0,0,77,14,1602,0.008739076154806492,High AI adoption
2018,1703,9333,303964,0,53,28,32.5687345976642,1231,0,0,0,0,0,0,1231,0,High AI adoption
2018,4324,35027,1954140,0,54,28,55.78953378822052,3054,0,235,0,0,188,235,3712,0.06330818965517242,High AI adoption
2018,250,11621,574829,0,55,28,49.464676017554424,146,0,16,0,0,0,16,178,0.0898876404494382,High AI adoption
2018,1379,44274,1174114,0,56,28,26.519266386592584,929,0,0,0,0,0,0,929,0,High AI adoption
2018,459,16397,463665,0,61,28,28.277428797950844,0,0,0,0,0,0,0,0,NA,NA
2018,5465,148263,6150851,0,62,28,41.486082164801736,3982,0,0,0,0,224,0,4206,0,High AI adoption
2018,559,5694,106128,0,71,28,18.638566912539517,256,0,0,0,0,0,0,256,0,High AI adoption
2018,3877,162072,2554789,0,72,28,15.763296559553778,2743,0,0,0,0,281,0,3024,0,High AI adoption
2018,2574,14504,414017,0,81,28,28.545022062879205,2157,0,0,0,0,168,0,2325,0,High AI adoption
2018,127,421,3680,0,99,28,8.741092636579573,81,0,0,0,0,0,0,81,0,High AI adoption
2018,106753,2464500,116172182,0,00,29,47.13823574761615,83449,478,1419,730,257,4279,2406,93018,0.025865961426820617,High AI adoption
2018,169,3019,179481,0,21,29,59.450480291487246,123,0,0,0,0,0,0,123,0,High AI adoption
2018,108,14966,1568449,0,22,29,104.80081518107711,31,0,0,0,0,0,0,31,0,High AI adoption
2018,96,2859,243756,0,22,30,85.25918153200419,0,0,0,0,0,0,0,0,NA,NA
2018,12645,113030,6446786,0,23,29,57.036061222684246,9920,0,211,0,0,289,211,10631,0.01984761546420845,High AI adoption
2018,5825,133269,8050528,0,42,29,60.40810691158484,4829,20,42,32,0,356,74,5353,0.013824023911825144,High AI adoption
2018,1464,60042,4103232,0,51,29,68.3393624462876,926,0,48,37,0,57,85,1153,0.07372072853425846,High AI adoption
2018,6078,151980,11540219,0,52,29,75.93248453743914,4712,16,241,63,0,198,304,5534,0.05493314058547163,High AI adoption
2018,5242,34474,1429233,0,53,29,41.45828740500087,3915,0,0,0,0,252,0,4167,0,High AI adoption
2018,12557,184388,13093205,0,54,29,71.00898648502071,10272,205,239,121,0,556,360,11753,0.030630477324938312,High AI adoption
2018,593,90573,8263996,0,55,29,91.24127499365153,412,0,24,0,0,53,24,513,0.04678362573099415,High AI adoption
2018,6633,180451,6269962,0,56,29,34.74606402846202,5550,0,63,0,0,243,63,5919,0.010643689812468323,High AI adoption
2018,1828,78904,3316028,0,61,29,42.02610767514955,0,0,0,0,0,0,0,0,NA,NA
2018,13905,383308,16714710,0,62,29,43.6064731234412,8500,0,0,0,0,446,0,8946,0,High AI adoption
2018,1830,36094,1701827,0,71,29,47.149858702277385,901,0,0,0,0,0,0,901,0,High AI adoption
2018,8781,262153,4471318,0,72,29,17.05613897227955,7226,0,0,0,0,530,0,7756,0,High AI adoption
2018,7745,46857,1450456,0,81,29,30.95494803337815,6920,0,0,0,0,177,0,7097,0,High AI adoption
2018,949,2136,32165,0,99,29,15.058520599250937,446,0,0,0,0,0,0,446,0,High AI adoption
2018,31661,361600,14060286,0,00,30,38.8835342920354,26314,72,588,304,76,976,968,29298,0.03303979793842583,High AI adoption
2018,322,4894,471720,0,21,30,96.38741315897016,187,0,0,0,0,0,0,187,0,High AI adoption
2018,1132,12139,653134,0,42,30,53.804596754263116,924,0,14,0,0,42,14,994,0.014084507042253521,High AI adoption
2018,421,7657,409102,0,51,30,53.42849680031344,307,0,0,0,0,22,0,329,0,High AI adoption
2018,1160,12814,838709,0,52,30,65.45255189636335,869,0,0,0,0,51,0,920,0,High AI adoption
2018,2122,5507,188989,0,53,30,34.317958961321956,1650,0,0,0,0,0,0,1650,0,High AI adoption
2018,3590,14901,719693,0,54,30,48.298302127374,3045,43,118,35,0,138,153,3532,0.043318233295583236,High AI adoption
2018,66,3084,221493,0,55,30,71.82003891050584,19,0,0,0,0,0,0,19,0,High AI adoption
2018,317,5354,117944,0,61,30,22.029137093761673,0,0,0,0,0,0,0,0,NA,NA
2018,2908,69852,2930001,0,62,30,41.94584263872187,2059,0,0,0,0,58,0,2117,0,High AI adoption
2018,3348,60453,1120228,0,72,30,18.530560931632838,3577,0,0,0,0,0,0,3577,0,High AI adoption
2018,259,676,10976,0,99,30,16.236686390532544,210,0,0,0,0,0,0,210,0,High AI adoption
2018,43189,855009,38441262,0,00,31,44.96006708701312,37794,162,669,270,148,1983,1087,42113,0.02581150713556384,High AI adoption
2018,84,609,38334,0,21,31,62.94581280788177,73,0,0,0,0,0,0,73,0,High AI adoption
