year,state,naics_sector,naics_label,n_emp,n_firms,payroll,revenue,avg_wage,revenue_per_firm
2020,32,61,Educational Services,10797,753,384018,0,35567.101972770215,0
2020,32,62,Health Care,124614,6026,6508430,0,52228.722294445244,0
2020,32,71,Arts and Recreation,57409,1773,1635726,0,28492.501175773832,0
2020,32,72,Food Services,345463,4737,8551468,0,24753.643660826194,0
2020,32,81,Other Services,35498,3093,782280,0,22037.297875936674,0
2020,33,21,Mining,182,28,15897,0,87346.15384615384,0
2020,33,22,Utilities,3171,51,373108,0,117662.56701356039,0
2020,33,23,Construction,37382,4870,2406835,0,64384.864373227756,0
2020,33,31-33,Manufacturing,64563,1642,3969129,0,61476.83657822592,0
2020,33,42,Wholesale Trade,21894,1530,1857039,0,84819.53959989038,0
2020,33,44-45,Retail Trade,90499,3477,2475621,0,27355.2304445353,0
2020,33,48-49,Transportation,15331,654,611153,0,39863.870589002676,0
2020,33,51,Information,16159,477,1591821,0,98509.87066031314,0
2020,33,52,Finance and Insurance,25009,913,2742452,0,109658.60290295494,0
2020,33,53,Real Estate,9566,1330,571837,0,59778.068158059796,0
2020,33,54,Professional Services,33974,3231,3567632,0,105010.65520692294,0
2020,33,56,Administrative Services,58209,2213,3059695,0,52563.95059183288,0
2020,33,61,Educational Services,27778,671,1102003,0,39671.79062567499,0
2020,33,62,Health Care,93952,2483,5464968,0,58167.66008174387,0
2020,33,71,Arts and Recreation,9371,703,183660,0,19598.762138512433,0
2020,33,72,Food Services,76564,3057,1337455,0,17468.457760827543,0
2020,33,81,Other Services,11647,2187,383706,0,32944.62093242895,0
2020,34,21,Mining,1205,51,92134,0,76459.7510373444,0
2020,34,22,Utilities,20194,110,2573169,0,127422.45221352877,0
2020,34,23,Construction,159788,21789,11612439,0,72674.03684882469,0
2020,34,31-33,Manufacturing,225360,6992,15018255,0,66641.17412140575,0
2020,34,42,Wholesale Trade,265216,11681,27792722,0,104792.78022442084,0
2020,34,44-45,Retail Trade,462470,21589,14578348,0,31522.797154410015,0
2020,34,48-49,Transportation,194381,7020,10459750,0,53810.557616227925,0
2020,34,51,Information,82975,2260,8557345,0,103131.6059053932,0
2020,34,52,Finance and Insurance,200960,5714,27019749,0,134453.36882961783,0
2020,34,53,Real Estate,110457,8378,4253031,0,38503.95176403487,0
2020,34,54,Professional Services,336759,26324,34918472,0,103689.7959668487,0
2020,34,56,Administrative Services,358485,13196,16146398,0,45040.65163117006,0
2020,34,61,Educational Services,98950,3446,3850381,0,38912.39009600809,0
2020,34,62,Health Care,613890,19744,30593584,0,49835.61224323576,0
2020,34,71,Arts and Recreation,73415,4005,1778377,0,24223.619151399576,0
2020,34,72,Food Services,326516,18187,5863957,0,17959.171985446348,0
2020,34,81,Other Services,107903,15712,3356405,0,31105.76165630242,0
2020,35,21,Mining,16962,559,1231720,0,72616.43674095036,0
2020,35,22,Utilities,4711,134,416806,0,88475.05837401825,0
2020,35,23,Construction,42194,4496,2041134,0,48374.98222496089,0
2020,35,31-33,Manufacturing,27501,1235,1436429,0,52231.882477000836,0
2020,35,42,Wholesale Trade,20673,1291,1150293,0,55642.28704106806,0
2020,35,44-45,Retail Trade,88373,3338,2494960,0,28232.152354225836,0
2020,35,48-49,Transportation,26555,1139,1255447,0,47277.23592543777,0
2020,35,51,Information,9635,411,538783,0,55919.35651271406,0
2020,35,52,Finance and Insurance,33469,1512,2261247,0,67562.43090621172,0
2020,35,53,Real Estate,6393,1879,311177,0,48674.644142030345,0
2020,35,54,Professional Services,56048,4112,4548050,0,81145.6251784185,0
2020,35,55,Management,6109,158,427460,0,69972.17220494352,0
2020,35,61,Educational Services,8020,612,240988,0,30048.379052369077,0
2020,35,62,Health Care,98490,3781,4459461,0,45278.31251903746,0
2020,35,71,Arts and Recreation,11058,653,222176,0,20091.879182492314,0
2020,35,72,Food Services,102659,3296,1600081,0,15586.368462579998,0
2020,35,81,Other Services,13166,1905,387494,0,29431.414248822726,0
2020,36,22,Utilities,41955,219,5038125,0,120084.01859134788,0
2020,36,23,Construction,337560,50405,21997118,0,65165.061026187934,0
2020,36,31-33,Manufacturing,376855,13846,23863544,0,63322.88015284393,0
2020,36,42,Wholesale Trade,346854,25289,26833300,0,77361.94479521643,0
2020,36,44-45,Retail Trade,931988,55872,30500175,0,32725.93102057108,0
2020,36,48-49,Transportation,284519,12282,13123548,0,46125.383542048156,0
2020,36,51,Information,323015,8658,41568683,0,128689.63670417783,0
2020,36,52,Finance and Insurance,544069,15218,128665764,0,236487.9528148084,0
2020,36,53,Real Estate,187360,30234,11016755,0,58799.93061485909,0
2020,36,54,Professional Services,689894,58470,74328974,0,107739.70204118313,0
2020,36,55,Management,235311,1768,26064899,0,110767.87315510112,0
2020,36,56,Administrative Services,699162,23510,49133533,0,70274.8905117841,0
2020,36,61,Educational Services,414637,7654,20859158,0,50307.03482805442,0
2020,36,62,Health Care,1733637,44324,85909221,0,49554.33057785453,0
2020,36,71,Arts and Recreation,167808,12284,6806120,0,40558.97215865751,0
2020,36,72,Food Services,793828,45977,15661919,0,19729.61271207365,0
2020,36,81,Other Services,183711,34088,5255846,0,28609.315718710364,0
2020,37,11,Agriculture,5245,842,205304,0,39142.80266920877,0
2020,37,21,Mining,3146,86,202375,0,64327.71773680865,0
2020,37,22,Utilities,20444,144,2247573,0,109938.0258266484,0
2020,37,23,Construction,253227,26260,13883309,0,54825.54782862807,0
2020,37,31-33,Manufacturing,437319,7459,23412836,0,53537.20281990949,0
2020,37,42,Wholesale Trade,211555,8832,15753567,0,74465.58578147527,0
2020,37,44-45,Retail Trade,473699,19441,13207946,0,27882.570999727675,0
2020,37,48-49,Transportation,157337,5610,7327181,0,46569.98036062719,0
2020,37,51,Information,99392,2130,8822103,0,88760.6950257566,0
2020,37,52,Finance and Insurance,196992,6676,21936384,0,111356.72514619883,0
2020,37,53,Real Estate,62333,9893,3046190,0,48869.61962363435,0
2020,37,54,Professional Services,231247,23543,19953352,0,86285.88478985673,0
2020,37,55,Management,96925,959,9296114,0,95910.38431777147,0
2020,37,56,Administrative Services,280063,11654,10226118,0,36513.634432252744,0
2020,37,61,Educational Services,118568,2915,4717807,0,39789.88428581067,0
2020,37,62,Health Care,546810,16643,26029072,0,47601.67517053455,0
2020,37,71,Arts and Recreation,74271,3845,1842392,0,24806.344333589153,0
2020,37,72,Food Services,424786,15160,6304155,0,14840.778650897159,0
2020,37,81,Other Services,119092,11942,3522624,0,29579.014543378227,0
2020,38,11,Agriculture,386,210,14896,0,38590.673575129535,0
2020,38,21,Mining,17996,494,1491343,0,82870.80462324961,0
2020,38,22,Utilities,3511,51,384627,0,109549.13130162346,0
2020,38,23,Construction,17942,2296,1191679,0,66418.40374540185,0
2020,38,31-33,Manufacturing,25867,565,1415327,0,54715.54490277187,0
2020,38,42,Wholesale Trade,18512,1182,1202096,0,64936.04148660329,0
2020,38,48-49,Transportation,15486,1289,909832,0,58751.9049464032,0
2020,38,51,Information,6559,230,485396,0,74004.57386796767,0
2020,38,52,Finance and Insurance,13524,818,964564,0,71322.38982549541,0
2020,38,53,Real Estate,6205,915,277592,0,44736.82514101531,0
2020,38,54,Professional Services,13617,1817,874471,0,64219.064404788136,0
2020,38,55,Management,4381,102,395570,0,90292.17073727459,0
2020,38,56,Administrative Services,18409,1394,567935,0,30850.942473789994,0
2020,38,61,Educational Services,3260,144,78234,0,23998.159509202455,0
2020,38,62,Health Care,63000,1821,3064311,0,48639.857142857145,0
2020,38,71,Arts and Recreation,6000,486,84315,0,14052.5,0
2020,38,72,Food Services,31697,1626,530152,0,16725.6207212039,0
2020,39,21,Mining,8942,441,575306,0,64337.50838738537,0
2020,39,22,Utilities,24354,165,2825359,0,116012.11299991788,0
2020,39,23,Construction,182204,19384,11778082,0,64642.2800816667,0
2020,39,31-33,Manufacturing,618871,11915,36741053,0,59367.86987918322,0
2020,39,42,Wholesale Trade,239279,9925,15888369,0,66401.01722257282,0
2020,39,44-45,Retail Trade,620184,20792,18842907,0,30382.768662203474,0
2020,39,48-49,Transportation,217067,6126,11032326,0,50824.51961836668,0
2020,39,51,Information,94691,1856,6793660,0,71745.57244088667,0
2020,39,52,Finance and Insurance,254476,7596,23009432,0,90418.86857699744,0
2020,39,53,Real Estate,74497,7383,3512698,0,47152.207471441805,0
2020,39,54,Professional Services,268086,21109,21422523,0,79909.14482666011,0
2020,39,55,Management,152403,1377,15682372,0,102900.67780817962,0
2020,39,56,Administrative Services,453057,11297,16258603,0,35886.440337529275,0
2020,39,61,Educational Services,108754,2421,3207887,0,29496.726557184105,0
2020,39,62,Health Care,798869,17828,40357836,0,50518.71583451104,0
2020,39,71,Arts and Recreation,87332,3329,2603559,0,29812.199422891954,0
2020,39,72,Food Services,449241,16641,6325149,0,14079.634316547243,0
2020,39,81,Other Services,103825,12746,3753953,0,36156.542258608235,0
2020,40,21,Mining,30212,2284,2293629,0,75917.81411359724,0
2020,40,22,Utilities,10460,125,1047766,0,100168.83365200764,0
2020,40,23,Construction,78994,8174,4411962,0,55851.86216674684,0
2020,40,31-33,Manufacturing,136331,3042,7304073,0,53576.024528537164,0
2020,40,42,Wholesale Trade,62440,3361,3465698,0,55504.45227418322,0
2020,40,44-45,Retail Trade,173638,7888,4946664,0,28488.372360888745,0
2020,40,48-49,Transportation,62086,2214,3303477,0,53208.08233740296,0
2020,40,51,Information,24537,789,1477314,0,60207.604841667686,0
2020,40,52,Finance and Insurance,56527,4017,4450877,0,78738.95660480832,0
2020,40,53,Real Estate,19607,3963,730063,0,37234.81409700617,0
2020,40,54,Professional Services,78935,9349,5424655,0,68723.06327991385,0
2020,40,55,Management,42022,367,3608983,0,85883.18023892248,0
2020,40,56,Administrative Services,116770,4147,4842515,0,41470.54037852188,0
2020,40,61,Educational Services,22528,725,678808,0,30131.747159090908,0
2020,40,62,Health Care,203849,7502,9007204,0,44185.666841632774,0
2020,40,71,Arts and Recreation,13744,1086,403100,0,29329.161816065192,0
2020,40,72,Food Services,167308,5934,2445146,0,14614.638869629665,0
2020,40,81,Other Services,21617,3978,695786,0,32186.98246750243,0
2020,41,21,Mining,1216,104,75872,0,62394.73684210526,0
2020,41,22,Utilities,8541,116,887883,0,103955.39164032314,0
2020,41,23,Construction,93712,13249,5362683,0,57225.14725968926,0
2020,41,31-33,Manufacturing,181753,4931,12024815,0,66160.20093203413,0
2020,41,42,Wholesale Trade,80902,4097,5761292,0,71213.2209339695,0
2020,41,44-45,Retail Trade,229969,9335,7745136,0,33679.04369719397,0
2020,41,48-49,Transportation,63763,2846,3091373,0,48482.23891598576,0
2020,41,51,Information,32318,1367,2854872,0,88336.90203601708,0
2020,41,52,Finance and Insurance,55779,3026,5068642,0,90870.07655210742,0
2020,41,53,Real Estate,28794,5481,1318310,0,45784.191150934224,0
2020,41,54,Professional Services,92599,12159,7913218,0,85456.84078661757,0
2020,41,56,Administrative Services,96754,5385,3686874,0,38105.64937883705,0
2020,41,61,Educational Services,48981,1529,1316609,0,26879.994283497683,0
2020,41,62,Health Care,238684,10497,12954384,0,54274.20354946289,0
2020,41,71,Arts and Recreation,36018,1941,699269,0,19414.431673052364,0
2020,41,72,Food Services,206191,8989,3977484,0,19290.289100882193,0
2020,41,81,Other Services,34153,4975,1180637,0,34569.056891049106,0
2020,42,11,Agriculture,3174,763,118245,0,37254.253308128544,0
2020,42,21,Mining,20452,672,1660224,0,81176.60864463133,0
2020,42,22,Utilities,31840,265,3618958,0,113660.74120603016,0
2020,42,23,Construction,240859,27231,15358567,0,63765.800738191225,0
2020,42,31-33,Manufacturing,545520,11805,32474000,0,59528.523243877404,0
2020,42,42,Wholesale Trade,273792,11009,22027820,0,80454.57865825151,0
2020,42,44-45,Retail Trade,681870,24433,18895828,0,27711.774971768813,0
2020,42,48-49,Transportation,250045,7710,12023524,0,48085.44062068828,0
2020,42,51,Information,103709,2601,10414295,0,100418.43041587519,0
2020,42,52,Finance and Insurance,282930,8729,29004853,0,102516.00395857633,0
2020,42,53,Real Estate,77100,7608,4210225,0,54607.32814526589,0
2020,42,54,Professional Services,346725,26510,30455767,0,87838.39353954863,0
2020,42,55,Management,182992,1325,18748912,0,102457.55005683309,0
2020,42,56,Administrative Services,331611,14121,14040902,0,42341.48445015395,0
2020,42,61,Educational Services,274671,3628,12436196,0,45276.69830451704,0
2020,42,62,Health Care,1043769,22854,49689560,0,47605.89747348312,0
2020,42,71,Arts and Recreation,113300,4643,3025341,0,26702.038834951458,0
2020,42,72,Food Services,472011,22043,6774764,0,14352.979061928641,0
2020,42,81,Other Services,131708,18924,3705101,0,28131.17654204756,0
2020,44,21,Mining,168,13,8398,0,49988.09523809524,0
2020,44,22,Utilities,1354,19,163484,0,120741.50664697193,0
2020,44,23,Construction,14628,3113,863729,0,59046.28110473065,0
2020,44,31-33,Manufacturing,35658,1201,2139106,0,59989.51147007684,0
2020,44,42,Wholesale Trade,21691,1170,1606752,0,74074.5931492324,0
2020,44,44-45,Retail Trade,47502,3028,1560450,0,32850.195781230264,0
2020,44,48-49,Transportation,12852,650,537970,0,41858.8546529723,0
2020,44,51,Information,6582,270,523518,0,79537.83044667274,0
2020,44,52,Finance and Insurance,32389,717,3330436,0,102826.14467874895,0
2020,44,53,Real Estate,4825,1070,224483,0,46524.974093264245,0
2020,44,54,Professional Services,24960,2854,1938012,0,77644.71153846153,0
2020,44,56,Administrative Services,20808,1780,916952,0,44067.281814686656,0
2020,44,61,Educational Services,31958,424,1268389,0,39689.24838850992,0
2020,44,62,Health Care,74974,1912,3879983,0,51751.04702963694,0
2020,44,71,Arts and Recreation,9678,510,198111,0,20470.24178549287,0
2020,44,72,Food Services,51338,2550,910110,0,17727.803965873234,0
2020,44,81,Other Services,8248,1857,242674,0,29422.1629485936,0
2020,45,11,Agriculture,4419,488,144661,0,32736.13939805386,0
2020,45,21,Mining,1558,54,107299,0,68869.70474967908,0
2020,45,22,Utilities,11007,114,1086111,0,98674.57072771872,0
2020,45,23,Construction,81922,10288,4342129,0,53003.210370840556,0
2020,45,31-33,Manufacturing,252301,3396,14573966,0,57764.20228219468,0
2020,45,42,Wholesale Trade,89433,3688,5543155,0,61981.09199065222,0
2020,45,44-45,Retail Trade,267935,10373,6913435,0,25802.65736092709,0
2020,45,48-49,Transportation,74468,2354,3155429,0,42372.95214051673,0
2020,45,51,Information,37847,835,2443530,0,64563.373583110944,0
2020,45,52,Finance and Insurance,79823,3736,6578506,0,82413.66523433095,0
2020,45,53,Real Estate,32644,5165,1436324,0,43999.63239799044,0
2020,45,54,Professional Services,105961,10240,7576101,0,71498.95716348468,0
2020,45,56,Administrative Services,306932,5324,10891233,0,35484.18868022884,0
2020,45,61,Educational Services,32828,1044,979842,0,29847.751919093458,0
2020,45,62,Health Care,234697,7758,11262569,0,47987.69903322156,0
2020,45,71,Arts and Recreation,27410,1481,502420,0,18329.80663991244,0
2020,45,72,Food Services,222894,7713,3518274,0,15784.516406901936,0
2020,45,81,Other Services,45033,5754,1676303,0,37223.880265583015,0
2020,46,21,Mining,1227,42,105133,0,85682.96658516707,0
2020,46,22,Utilities,2648,72,254390,0,96068.73111782478,0
2020,46,23,Construction,22588,3266,1314207,0,58181.64512130334,0
2020,46,31-33,Manufacturing,42031,886,2117823,0,50387.166615117414,0
2020,46,42,Wholesale Trade,20008,1104,1172858,0,58619.452219112354,0
2020,46,44-45,Retail Trade,50881,2566,1341201,0,26359.564473968672,0
2020,46,48-49,Transportation,12131,1154,515892,0,42526.749649657904,0
2020,46,51,Information,6046,286,326421,0,53989.57988752895,0
2020,46,52,Finance and Insurance,28306,1283,1880737,0,66443.05094326292,0
2020,46,54,Professional Services,12806,1913,616555,0,48145.79103545213,0
2020,46,55,Management,5961,57,492510,0,82622.04328132863,0
2020,46,56,Administrative Services,11023,1343,407422,0,36961.08137530618,0
2020,46,61,Educational Services,7328,214,181086,0,24711.51746724891,0
2020,46,62,Health Care,81148,2146,4118897,0,50757.83753142406,0
2020,46,71,Arts and Recreation,6304,660,111777,0,17731.1230964467,0
2020,46,72,Food Services,39753,2038,688902,0,17329.56003320504,0
2020,46,81,Other Services,5434,1227,189256,0,34828.11924917188,0
2020,47,21,Mining,3131,93,232294,0,74191.63206643244,0
2020,47,22,Utilities,3525,70,291197,0,82609.0780141844,0
2020,47,23,Construction,100203,9651,5870394,0,58585.0124247777,0
2020,47,31-33,Manufacturing,335428,5168,19041937,0,56769.07413811608,0
2020,47,42,Wholesale Trade,110401,4789,7377330,0,66823.03602322443,0
2020,47,44-45,Retail Trade,315220,13530,9305460,0,29520.525347376435,0
2020,47,48-49,Transportation,166227,3317,8019082,0,48241.75374638296,0
2020,47,51,Information,50540,1540,3304180,0,65377.52275425406,0
2020,47,52,Finance and Insurance,137189,3992,11370670,0,82883.2486569623,0
2020,47,53,Real Estate,31760,4030,1568872,0,49397.73299748111,0
2020,47,54,Professional Services,117523,10171,8705448,0,74074.41947533675,0
2020,47,55,Management,93908,854,9810341,0,104467.57464752736,0
2020,47,56,Administrative Services,261540,6210,9311433,0,35602.32851571462,0
2020,47,61,Educational Services,70992,1489,2941673,0,41436.683006535946,0
2020,47,62,Health Care,420841,10620,22721645,0,53991.0441235526,0
2020,47,71,Arts and Recreation,41883,2697,1300201,0,31043.645393118928,0
2020,47,72,Food Services,278490,9580,4518663,0,16225.584401594313,0
2020,47,81,Other Services,74304,5944,2283397,0,30730.472114556418,0
2020,48,21,Mining,217402,5818,20758924,0,95486.3524714584,0
2020,48,22,Utilities,57837,980,6691983,0,115704.18590175839,0
2020,48,23,Construction,697481,47622,42488666,0,60917.30957545797,0
2020,48,31-33,Manufacturing,846767,17830,56377797,0,66580.05921345542,0
2020,48,42,Wholesale Trade,520027,24594,37865195,0,72813.90197047462,0
2020,48,44-45,Retail Trade,1372850,45067,41781501,0,30434.134100593656,0
2020,48,48-49,Transportation,551924,16969,33185296,0,60126.56815068742,0
2020,48,51,Information,250937,5528,23655859,0,94270.11162164209,0
2020,48,52,Finance and Insurance,546165,20142,51616640,0,94507.41076414636,0
2020,48,53,Real Estate,195927,23796,11914819,0,60812.542426515996,0
2020,48,54,Professional Services,786469,66374,71919173,0,91445.65520065,0
2020,48,55,Management,587818,2386,64594507,0,109888.6168848181,0
2020,48,56,Administrative Services,985330,25153,40253329,0,40852.63718754123,0
2020,48,61,Educational Services,213104,7406,8319510,0,39039.67077107891,0
2020,48,62,Health Care,1419091,54686,65295585,0,46012.26066545415,0
2020,48,71,Arts and Recreation,147053,7608,4104319,0,27910.47445478841,0
2020,48,72,Food Services,1242857,40996,20734991,0,16683.328009577934,0
2020,48,81,Other Services,268984,26907,10156265,0,37757.87779198763,0
2020,49,21,Mining,8373,392,628182,0,75024.72232174847,0
2020,49,22,Utilities,4074,86,429020,0,105306.823760432,0
2020,49,23,Construction,104453,11125,6035074,0,57777.89053449877,0
2020,49,31-33,Manufacturing,128901,3237,7733355,0,59994.53068634068,0
2020,49,42,Wholesale Trade,55197,2941,3581415,0,64884.232838741234,0
2020,49,44-45,Retail Trade,159458,7348,5311125,0,33307.359931768864,0
2020,49,48-49,Transportation,65922,2243,3584537,0,54375.42853675556,0
2020,49,51,Information,56673,1366,5331234,0,94070.08628447409,0
2020,49,52,Finance and Insurance,85673,3327,6774224,0,79070.69905337738,0
2020,49,53,Real Estate,20479,5409,1257489,0,61403.82831192929,0
2020,49,54,Professional Services,120999,11226,8257705,0,68246.05988479244,0
2020,49,55,Management,25554,326,2780967,0,108827.0720826485,0
2020,49,56,Administrative Services,170109,4189,7412090,0,43572.59169120975,0
2020,49,61,Educational Services,65291,1321,2055036,0,31475.027185982755,0
2020,49,62,Health Care,129600,7505,6068843,0,46827.49228395062,0
2020,49,71,Arts and Recreation,23729,1231,536052,0,22590.585359686458,0
2020,49,72,Food Services,114977,4015,1841731,0,16018.255825078058,0
2020,49,81,Other Services,30441,3831,1036460,0,34048.158733287346,0
2020,50,21,Mining,472,39,36371,0,77057.20338983051,0
2020,50,22,Utilities,1041,22,122779,0,117943.3237271854,0
2020,50,31-33,Manufacturing,31372,931,1782732,0,56825.576947596586,0
2020,50,42,Wholesale Trade,9102,707,563816,0,61944.188090529555,0
2020,50,44-45,Retail Trade,31278,1741,1023180,0,32712.449645117973,0
2020,50,48-49,Transportation,5409,374,248922,0,46019.966722129786,0
2020,50,51,Information,7282,364,515066,0,70731.39247459489,0
2020,50,52,Finance and Insurance,7484,588,670844,0,89637.09246392304,0
2020,50,53,Real Estate,3060,723,158476,0,51789.54248366013,0
2020,50,54,Professional Services,12199,1922,940593,0,77104.10689400771,0
2020,50,55,Management,1650,39,141438,0,85720,0
2020,50,56,Administrative Services,8517,1369,250501,0,29411.882118116708,0
2020,50,61,Educational Services,13369,251,443129,0,33146.00942478869,0
2020,50,62,Health Care,45878,1677,2284710,0,49799.68612406818,0
2020,50,71,Arts and Recreation,5308,325,100853,0,19000.18839487566,0
2020,50,72,Food Services,36455,1917,569480,0,15621.451104100946,0
2020,51,21,Mining,6445,148,420773,0,65286.733902249805,0
2020,51,22,Utilities,14819,94,1777178,0,119925.6360078278,0
2020,51,23,Construction,174140,19138,9981666,0,57319.77719076605,0
2020,51,31-33,Manufacturing,236805,4382,13931079,0,58829.32792804206,0
2020,51,42,Wholesale Trade,121548,4929,8946901,0,73607.96557738507,0
2020,51,44-45,Retail Trade,432048,14376,12056360,0,27905.140169610782,0
2020,51,48-49,Transportation,114204,4444,5597135,0,49009.97338096739,0
2020,51,51,Information,99383,2117,10970311,0,110384.18039302496,0
2020,51,52,Finance and Insurance,152030,5003,17618648,0,115889.28500953759,0
2020,51,53,Real Estate,59406,7919,4114459,0,69259.99057334276,0
2020,51,54,Professional Services,505019,27144,49634419,0,98282.28046865563,0
2020,51,55,Management,100077,816,9653190,0,96457.62762672742,0
2020,51,56,Administrative Services,265196,9467,11840639,0,44648.63346355149,0
2020,51,61,Educational Services,81471,2754,3211023,0,39413.079500681226,0
2020,51,62,Health Care,479902,15704,24199063,0,50425.00968947827,0
2020,51,71,Arts and Recreation,72503,3175,1418806,0,19568.928182282114,0
2020,51,72,Food Services,360495,12506,5708780,0,15835.947794005464,0
2020,51,81,Other Services,76818,11825,2514820,0,32737.379260069254,0
2020,53,11,Agriculture,10911,1418,400566,0,36712.12537805884,0
2020,53,21,Mining,1913,108,143949,0,75247.77835859905,0
2020,53,22,Utilities,9382,179,1074720,0,114551.26838627158,0
2020,53,23,Construction,186118,24381,12622304,0,67818.82461664105,0
2020,53,31-33,Manufacturing,270173,6348,18738396,0,69357.02679394314,0
2020,53,42,Wholesale Trade,131500,6835,9838016,0,74813.80988593157,0
2020,53,44-45,Retail Trade,350790,14289,12037415,0,34315.160067276716,0
2020,53,48-49,Transportation,106956,4981,5916559,0,55317.691387112456,0
2020,53,51,Information,148020,2217,32881381,0,222141.47412511823,0
2020,53,52,Finance and Insurance,106103,5016,10797739,0,101766.57587438621,0
2020,53,53,Real Estate,56406,10223,3290858,0,58342.33946743254,0
2020,53,54,Professional Services,217858,21349,21297590,0,97759.04488244637,0
2020,53,56,Administrative Services,149718,8665,8026431,0,53610.327415541215,0
2020,53,61,Educational Services,67568,3047,1915536,0,28349.751361591287,0
2020,53,62,Health Care,402727,17041,22095823,0,54865.51187280714,0
2020,53,71,Arts and Recreation,72318,2936,1588160,0,21960.78431372549,0
2020,53,72,Food Services,273312,13717,5352300,0,19583.113804004213,0
2020,53,81,Other Services,52531,8909,1837641,0,34982.02965867773,0
2020,54,21,Mining,18102,382,1294889,0,71532.924538725,0
2020,54,22,Utilities,5908,60,569311,0,96362.72850372376,0
2020,54,31-33,Manufacturing,48698,948,2766409,0,56807.445891001684,0
2020,54,42,Wholesale Trade,13322,840,657049,0,49320.5975078817,0
2020,54,44-45,Retail Trade,78134,2834,2321695,0,29714.272915760106,0
2020,54,48-49,Transportation,15326,930,643863,0,42011.15751011353,0
2020,54,51,Information,12999,298,441212,0,33941.99553811832,0
2020,54,52,Finance and Insurance,17789,1263,1009977,0,56775.366799707685,0
2020,54,53,Real Estate,4690,860,181393,0,38676.545842217485,0
2020,54,54,Professional Services,22007,2249,1170875,0,53204.662152951336,0
2020,54,55,Management,4863,120,359953,0,74018.71272876825,0
2020,54,56,Administrative Services,34858,1456,1027977,0,29490.418268403235,0
2020,54,61,Educational Services,6822,242,237304,0,34785.10700674289,0
2020,54,62,Health Care,153848,3148,6767344,0,43987.20815350216,0
2020,54,72,Food Services,54167,2197,793997,0,14658.315948824931,0
2020,54,81,Other Services,8747,1383,269246,0,30781.52509431805,0
2020,55,11,Agriculture,2356,444,141281,0,59966.468590831915,0
2020,55,21,Mining,6063,114,751697,0,123981.0324921656,0
2020,55,22,Utilities,12004,88,1393381,0,116076.39120293235,0
2020,55,23,Construction,121618,13517,8602064,0,70730.1879655972,0
2020,55,31-33,Manufacturing,497273,7560,28577716,0,57468.867201718174,0
2020,55,42,Wholesale Trade,133078,5075,8653099,0,65022.761087482526,0
2020,55,44-45,Retail Trade,318678,11435,8959494,0,28114.567055146574,0
2020,55,48-49,Transportation,120890,4860,5074293,0,41974.46438911407,0
2020,55,51,Information,48315,1017,3936789,0,81481.7137534927,0
2020,55,52,Finance and Insurance,145722,4294,12542610,0,86072.17853172478,0
2020,55,54,Professional Services,106887,9932,8067552,0,75477.39201212495,0
2020,55,56,Administrative Services,154965,6192,5978518,0,38579.79543767947,0
2020,55,61,Educational Services,56297,1485,2105611,0,37401.83313498055,0
2020,55,62,Health Care,418622,10402,20440954,0,48829.14419213515,0
2020,55,71,Arts and Recreation,37791,2473,1110666,0,29389.695959355402,0
2020,55,72,Food Services,248862,11998,3606750,0,14492.97200858307,0
2020,55,81,Other Services,45858,7481,1527459,0,33308.45217846395,0
2020,56,11,Agriculture,36,12,2227,0,61861.11111111111,0
2020,56,21,Mining,14880,509,1223738,0,82240.45698924731,0
2020,56,22,Utilities,2323,55,230659,0,99293.58588032717,0
2020,56,23,Construction,18592,2841,946967,0,50934.111445783135,0
2020,56,31-33,Manufacturing,10297,547,732210,0,71109.0608915218,0
2020,56,42,Wholesale Trade,6477,559,399684,0,61708.19823992589,0
2020,56,44-45,Retail Trade,31150,1942,956582,0,30708.89245585875,0
2020,56,48-49,Transportation,8308,707,443943,0,53435.60423688011,0
2020,56,51,Information,4242,290,184822,0,43569.54266855257,0
2020,56,52,Finance and Insurance,5150,622,336565,0,65352.42718446602,0
2020,56,53,Real Estate,2834,1156,115937,0,40909.31545518702,0
2020,56,54,Professional Services,10028,2582,591411,0,58975.96729158357,0
2020,56,55,Management,1211,73,62401,0,51528.488852188275,0
2020,56,56,Administrative Services,6699,1044,335755,0,50120.167189132706,0
2020,56,61,Educational Services,1871,198,73755,0,39420.09620523784,0
2020,56,62,Health Care,21351,1667,898546,0,42084.4925296239,0
2020,56,71,Arts and Recreation,3893,361,95574,0,24550.218340611355,0
2020,56,72,Food Services,18528,1069,312795,0,16882.286269430053,0
2021,01,11,Agriculture,8118,859,414327,0,51038.063562453804,0
2021,01,21,Mining,4242,131,326881,0,77058.22725129656,0
2021,01,22,Utilities,12550,100,1523248,0,121374.34262948207,0
2021,01,23,Construction,78818,7619,4849324,0,61525.59060113172,0
2021,01,31-33,Manufacturing,267558,3806,15331854,0,57302.91749826206,0
2021,01,42,Wholesale Trade,66936,3794,4230138,0,63196.75510935819,0
2021,01,44-45,Retail Trade,219696,10894,6916764,0,31483.3406161241,0
2021,01,48-49,Transportation,72731,2648,3469306,0,47700.512848716506,0
2021,01,51,Information,23710,796,1674360,0,70618.30451286378,0
2021,01,52,Finance and Insurance,98037,3703,8326271,0,84929.8836153697,0
2021,01,53,Real Estate,32510,3488,1682155,0,51742.694555521375,0
2021,01,54,Professional Services,117241,8387,10196257,0,86968.35577997458,0
